Year,Month,Facility Reference Number,Licence Holder,Site Common Name,Latitude,Longitude,Aquaculture Management Unit,Sample Type,Incident Date,Number of Pens Sampled,Average L. salmonis motiles per fish,Average L. salmonis females per fish,Average chalimus per fish,Average caligus per fish,Comments,Year Class
2020,August,100,MOWI Canada West,Lees Bay,50.41063,-125.70029,Discovery Islands,Follow-up,2020-08-10,5,10.41,5.44,7.77,0.23,Management action planned (Non-medicinal bath treatment),2
2020,August,100,MOWI Canada West,Lees Bay,50.41063,-125.70029,Discovery Islands,Pre-treatment,2020-08-28,5,8.99,5.54,6.32,0,In-feed treatment,2
2020,August,211,MOWI Canada West,Okisollo,50.30946,-125.31618,Discovery Islands,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (harvesting),2
2020,August,78,MOWI Canada West,Phillips Arm,50.48825,-125.35658,Discovery Islands,Routine monitoring,2020-08-06,2,1.675,0.775,1.15,0.55,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,August,78,MOWI Canada West,Phillips Arm,50.48825,-125.35658,Discovery Islands,Routine monitoring,2020-08-10,3,1.966666667,0.533333333,2.05,1.083333333,n/a,2
2020,August,78,MOWI Canada West,Phillips Arm,50.48825,-125.35658,Discovery Islands,Routine monitoring,2020-08-17,2,2.425,0.8,3.175,1.6,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,August,78,MOWI Canada West,Phillips Arm,50.48825,-125.35658,Discovery Islands,Routine monitoring,2020-08-25,3,1.333333333,0.65,0.983333333,0.6,n/a,2
2020,August,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Islands,Routine monitoring,2020-08-02,3,1.75,0.916666667,0.016666667,0.416666667,n/a,1
2020,August,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Islands,Routine monitoring,2020-08-09,3,0.733333333,0.383333333,0,0.016666667,n/a,1
2020,August,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Islands,Routine monitoring,2020-08-19,3,1.216666667,0.716666667,0,0.083333333,n/a,1
2020,August,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Islands,Routine monitoring,2020-08-24,3,0.766666667,0.4,0,0,n/a,1
2020,August,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Islands,Routine monitoring,2020-08-30,2,1.875,1.05,0.075,0.175,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,August,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Islands,Threshold exceedance,2020-08-17,3,15.9,3.3,10.2,3.633333333,Management action planned (In-feed treatment),Brood
2020,August,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Islands,Pre-treatment,2020-08-30,9,28.4,12.70555556,5.122222222,1.722222222,In-feed treatment,Brood
2020,August,380,MOWI Canada West,Sonora Point,50.42362,-125.30517,Discovery Islands,Routine monitoring,2020-08-04,2,4.65,1.925,6.7,0.15,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,August,380,MOWI Canada West,Sonora Point,50.42362,-125.30517,Discovery Islands,Threshold exceedance,2020-08-13,8,6.55625,2.76875,3.63125,0.29375,Harvest pending,2
2020,August,380,MOWI Canada West,Sonora Point,50.42362,-125.30517,Discovery Islands,Routine monitoring,2020-08-24,2,4.2,2.425,5.825,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,August,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,Pre-treatment,2020-08-05,8,2.98125,1.95625,0,0,Mechanical removal treatment,2
2020,August,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,Post mechanical removal or bath treatment,2020-08-06,8,0.38125,0.33125,0,0,n/a,2
2020,August,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,Routine monitoring,2020-08-20,6,0.808333333,0.541666667,0,0,n/a,2
2020,August,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,Routine monitoring,2020-08-31,2,0.9,0.625,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,August,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Threshold exceedance,2020-08-15,14,13.72142857,5.45,1.371428571,0,Management action planned (Medicinal bath treatment),1
2020,August,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,Esperanza Inlet,Routine monitoring,2020-08-15,3,0.35,0.05,1.016666667,0,n/a,1
2020,August,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Fallow,n/a
2020,August,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Fallow,n/a
2020,August,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (harvesting),2
2020,August,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Follow-up,2020-08-07,3,11.6,5.083333333,29.71666667,10.86666667,Management action planned (In-feed treatment),1
2020,August,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Follow-up,2020-08-12,8,8.4875,3.61875,27.6375,5.35625,Management action planned (In-feed treatment),1
2020,August,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Follow-up,2020-08-18,4,7.3125,3.4375,10.25,3.9375,Management action planned (In-feed treatment),1
2020,August,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Pre-treatment,2020-08-24,8,17.83125,7.91875,7.56875,4.7,In-feed treatment,1
2020,August,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Follow-up,2020-08-04,4,6.025,0.5125,135.5875,16.6625,n/a,1
2020,August,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Post mechanical removal or bath treatment,2020-08-11,12,0.983333333,0.270833333,1.095833333,0.441666667,n/a,1
2020,August,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Routine monitoring,2020-08-12,4,2.0875,0.625,8.8625,0.45,n/a,1
2020,August,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Threshold exceedance; Pre-treatment,2020-08-26,12,4.408333333,0.520833333,17.45416667,2.454166667,In-feed treatment,1
2020,August,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Threshold exceedance,2020-08-03,3,3.15,1.133333333,35.53333333,1.916666667,Management action planned (In-feed treatment),1
2020,August,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Pre-treatment,2020-08-05,8,3.63125,1.31875,44.775,7.25625,In-feed treatment,1
2020,August,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Routine monitoring,2020-08-19,3,1.983333333,0.716666667,26.65,0.633333333,n/a,1
2020,August,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Routine monitoring,2020-08-24,2,0.9,0.3,0.925,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,August,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,Port Hardy,Threshold exceedance,2020-08-01,10,5.845,2,19.455,4.26,Management action planned (In-feed treatment),2
2020,August,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,Port Hardy,Routine monitoring,2020-08-21,2,9.025,3.675,42.475,5.575,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,August,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,Port Hardy,Pre-treatment,2020-08-30,7,13.56428571,7.278571429,24.05714286,5.95,In-feed treatment,2
2020,August,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,Port Hardy,Routine monitoring,2020-08-06,3,1.05,0.3,6.2,0,n/a,2
2020,August,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,Port Hardy,Routine monitoring,2020-08-13,3,0.9,0.433333333,4.05,0.116666667,n/a,2
2020,August,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,Port Hardy,Routine monitoring,2020-08-20,3,2.366666667,0.833333333,23.08333333,1.65,n/a,2
2020,August,1238,MOWI Canada West,Mahatta West,50.4691416,-127.835771,Quatsino Sound,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Fallow,n/a
2020,August,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,Routine monitoring,2020-08-04,3,0.833333333,0.4,0.233333333,0.066666667,n/a,2
2020,August,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,Routine monitoring,2020-08-18,3,0.916666667,0.55,0,0.016666667,n/a,2
2020,August,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,Routine monitoring,2020-08-09,2,0.775,0.325,0,0,Sampling methodology does not meet requirements outlined in licence conditions (harvesting),2
2020,August,303,MOWI Canada West,Glacial Creek,50.01008,-123.90241,Sunshine Coast,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (broodstock in spawning year),Brood
2020,August,332,Grieg Seafood BC,Salten,49.61535,-123.83407,Sunshine Coast,Routine monitoring,2020-08-29,3,0.366666667,0.2,0.05,0.116666667,n/a,2
2020,August,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,Sunshine Coast,Routine monitoring,2020-08-01,2,0.8,0.525,0,0,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens),2
2020,August,221,Grieg Seafood BC,Vantage,49.67226,-123.86019,Sunshine Coast,Routine monitoring,2020-08-27,3,0.5,0.266666667,0.016666667,0.033333333,n/a,2
2020,September,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,Routine monitoring,2020-09-13,3,0.0167,0,0,0,n/a,Brood
2020,September,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,Routine monitoring,2020-09-27,3,0.0167,0,0,0,n/a,Brood
2020,September,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2020-09-02,2,0.35,0.05,0,0.05,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,September,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2020-09-10,3,0.3333,0.1333,0,0,n/a,1
2020,September,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2020-09-18,2,0.475,0.1,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,September,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2020-09-23,3,0.35,0.0833,0,0,n/a,1
2020,September,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2020-09-02,2,0.3,0.175,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,September,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2020-09-09,3,0.4667,0.2667,0,0,n/a,2
2020,September,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2020-09-18,2,0.35,0.225,0.05,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,September,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2020-09-25,3,0.4167,0.2833,0,0,n/a,2
2020,September,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2020-09-06,3,0.0167,0.0167,0,0,n/a,1
2020,September,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2020-09-13,3,0,0,0,0.0167,n/a,1
2020,September,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2020-09-20,3,0.0167,0.0167,0.0167,0.0167,n/a,1
2020,September,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2020-09-27,3,0,0,0,0,n/a,1
2020,September,467,MOWI Canada West,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,2020-09-08,3,1.1,0.8167,0.05,0.0333,n/a,2
2020,September,467,MOWI Canada West,Midsummer,50.65784,-126.66298,Broughton Archipelago,Post in-feed treatment,2020-09-09,8,1.2313,0.6125,0,0,n/a,2
2020,September,467,MOWI Canada West,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,2020-09-17,3,1.2667,0.95,0,0.0167,n/a,2
2020,September,467,MOWI Canada West,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,2020-09-25,2,0.85,0.5,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,September,467,MOWI Canada West,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,2020-09-29,3,0.9167,0.5,0,0,n/a,2
2020,September,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Routine monitoring,2020-09-28,3,0.1,0.0333,0,0,n/a,1
2020,September,1059,MOWI Canada West,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,Routine monitoring,2020-09-04,2,0.1,0.025,0.025,0,Sampling methodology does not meet requirements outlined in licence conditions (harvesting),2
2020,September,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Routine monitoring,2020-09-09,3,0.0167,0.0167,0.0167,0,n/a,1
2020,September,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Routine monitoring,2020-09-13,3,0.0333,0.5333,0.0167,0,n/a,1
2020,September,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Routine monitoring,2020-09-20,3,0,0,3.1167,0.2333,n/a,1
2020,September,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Routine monitoring,2020-09-27,3,0.1,0.2,1.0833,0.4833,n/a,1
2020,September,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2020-09-03,2,0.075,0.05,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,September,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2020-09-08,3,0.05,0.0167,0,0,n/a,1
2020,September,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2020-09-14,3,0.0333,0.0167,0,0,n/a,1
2020,September,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2020-09-22,3,0,0,0.05,0,n/a,1
2020,September,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2020-09-27,2,0,0,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,September,7273,Grieg Seafood BC,Tsa-ya,50.6133,-126.33073,Broughton Archipelago,Routine monitoring,2020-09-16,3,0.1,0.0333,0.0167,0,n/a,1
2020,September,7273,Grieg Seafood BC,Tsa-ya,50.6133,-126.33073,Broughton Archipelago,Routine monitoring,2020-09-26,2,0.125,0.1,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,September,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Routine monitoring,2020-09-30,3,0.1333,0.0167,0,0.0667,n/a,1
2020,September,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Routine monitoring,2020-09-06,3,0.15,0.0167,0.0167,0.25,n/a,1
2020,September,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Routine monitoring,2020-09-13,3,0.15,0.0333,1.2,0.2833,n/a,1
2020,September,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Routine monitoring,2020-09-20,3,0.3333,0.05,2.8833,0.0667,n/a,1
2020,September,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Routine monitoring,2020-09-27,3,0.0667,0.0667,1.4667,0.2,n/a,1
2020,September,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2020-09-09,2,0.525,0.3,0.1,0.025,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,September,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2020-09-17,3,1.1667,0.25,0.45,0.0333,n/a,1
2020,September,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2020-09-24,2,1.725,0.35,0.95,0.025,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,September,7713,MOWI Canada West,Cougar,52.71993,-128.57432,Central Coast,Routine monitoring,2020-09-03,3,0.7167,0.3,2.5833,0.3,n/a,2
2020,September,7713,MOWI Canada West,Cougar,52.71993,-128.57432,Central Coast,Routine monitoring,2020-09-10,2,0.85,0.375,1.075,0.275,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,September,7713,MOWI Canada West,Cougar,52.71993,-128.57432,Central Coast,Routine monitoring,2020-09-17,3,1.1833,0.5,2.6167,0.25,n/a,2
2020,September,7713,MOWI Canada West,Cougar,52.71993,-128.57432,Central Coast,Routine monitoring,2020-09-24,3,1.4333,0.4167,5,0.25,n/a,2
2020,September,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Routine monitoring,2020-09-01,3,0.4667,0.3667,0.0333,0.0833,n/a,1
2020,September,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Routine monitoring,2020-09-09,3,0.6,0.3333,0.0667,0.0833,n/a,1
2020,September,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Routine monitoring,2020-09-16,3,1.5333,0.9333,0.1333,0.0333,n/a,1
2020,September,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Routine monitoring,2020-09-22,3,1.55,0.7667,0.0167,0,n/a,1
2020,September,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Routine monitoring,2020-09-28,3,1.0167,0.3667,0.0667,0.7333,n/a,1
2020,September,234,Cermaq Canada,Dixon Bay,49.405,-126.15055,Clayoquot Sound,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (<4 pens),1
2020,September,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Follow-up,2020-09-04,8,3.05,1.5125,0.05,0.0063,n/a,1
2020,September,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Routine monitoring,2020-09-14,3,2.4,1.4833,0,0.0167,n/a,1
2020,September,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Post in-feed treatment,2020-09-20,8,1.7813,0.7875,0.3,0,n/a,1
2020,September,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,Routine monitoring,2020-09-06,3,0.4833,0.1333,0,0,n/a,1
2020,September,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,Routine monitoring,2020-09-27,3,0.3167,0.1,0.0167,0,n/a,1
2020,September,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Fallow,n/a
2020,September,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (<4 pens),1
2020,September,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,Follow-up,2020-09-03,3,15.9,10.7833,0.0167,2.1,Harvesting,2
2020,September,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (harvesting),2
2020,September,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,Routine monitoring,2020-09-01,5,0.53,0.18,0.05,0,n/a,2
