facility_id,year,month,day,fish_selected,num_pens_sampled,chalimus_ab,lep_motile_ab,lep_af_ab,cal_motile_ab,sample_type,comments
23,2019,11,22.0,,3,0.0333,1.22,0.31,3.4333,Routine monitoring,
73,2019,11,4.0,,3,4.4667,7.5667,3.2833,1.6833,Routine monitoring,Harvesting
73,2019,11,11.0,,2,0.125,11.75,5.675,1.35,Routine monitoring,"Harvesting; Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
73,2019,11,18.0,,3,2.0833,10.4167,3.7667,1.5,Routine monitoring,Harvesting
73,2019,11,24.0,,2,1.875,9.925,4.125,1.975,Routine monitoring,"Harvesting; Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
92,2019,11,,,0,,,,,Routine monitoring,Fallow
117,2019,11,6.0,,2,0.025,0.325,0.2,0.1,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
117,2019,11,14.0,,3,0.9833,1.4667,0.5167,0.3833,Routine monitoring,
117,2019,11,19.0,,2,2.025,2.7,1.05,0.625,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
117,2019,11,25.0,,3,0.7833,4.1167,0.6167,0.2833,Threshold exceedance,Bi-weekly counts
121,2019,11,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
131,2019,11,22.0,,3,0.0567,0.0233,0.0,0.1133,Routine monitoring,
141,2019,11,8.0,,3,0.0,1.9833,1.0,0.0,Routine monitoring,
141,2019,11,26.0,,3,0.2667,1.1333,0.7,0.0167,Post in-feed treatment,
148,2019,11,27.0,,3,0.0167,0.4667,0.0667,0.1167,Routine monitoring,
166,2019,11,8.0,,3,0.0,0.22,0.09,0.08,Routine monitoring,
166,2019,11,21.0,,3,0.0767,0.11,0.0967,0.4,Routine monitoring,
58,2019,11,24.0,,3,0.0,0.05,0.0,0.0,Routine monitoring,
76,2019,11,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
7,2019,11,25.0,,3,0.0,9.1667,7.45,0.0,Routine monitoring,Bi-weekly counts
37,2019,11,27.0,,3,3.0833,13.4667,10.9667,0.0,Routine monitoring,Bi-weekly counts
72,2019,11,29.0,,3,0.0,12.4833,8.8167,0.0,Routine monitoring,Bi-weekly counts
108,2019,11,11.0,,3,1.9667,9.0667,7.7167,0.0,Routine monitoring,Bi-weekly counts
108,2019,11,26.0,,3,2.5333,6.0333,5.7333,0.0,Routine monitoring,Bi-weekly counts
174,2019,11,29.0,,3,0.0,6.75,4.8167,0.0,Routine monitoring,Bi-weekly counts
52,2019,11,,,0,,,,,Routine monitoring,Fallow
53,2019,11,6.0,,3,1.0,6.0167,4.6333,0.3167,Routine monitoring,Harvesting
67,2019,11,12.0,,3,0.0,0.0,0.0,0.0,Routine monitoring,
67,2019,11,18.0,,2,0.0,0.05,0.0,0.1,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
67,2019,11,24.0,,3,0.0,0.0,0.0,0.0,Routine monitoring,
102,2019,11,4.0,,3,3.9,0.2,0.05,1.5167,Routine monitoring,
102,2019,11,6.0,,3,1.4167,0.2167,0.1167,0.0,Routine monitoring,
102,2019,11,18.0,,2,6.45,0.45,0.15,0.65,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
102,2019,11,26.0,,3,5.8,1.0167,0.35,1.4333,Routine monitoring,
130,2019,11,1.0,,3,0.0,0.3833,0.25,0.0167,Routine monitoring,
130,2019,11,6.0,,3,0.0167,0.1833,0.05,0.0,Routine monitoring,
130,2019,11,13.0,,3,0.0167,0.4,0.25,0.0,Routine monitoring,
130,2019,11,20.0,,3,0.0,0.1667,0.0667,0.0333,Routine monitoring,
130,2019,11,29.0,,3,0.0,0.1833,0.1,0.0,Routine monitoring,
133,2019,11,17.0,,3,0.1333,8.0833,5.8833,0.3,Routine monitoring,Harvesting
143,2019,11,7.0,,3,0.35,1.8,0.75,0.0,Routine monitoring,
143,2019,11,16.0,,2,0.7,1.525,0.575,1.15,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
143,2019,11,23.0,,3,0.2,0.8833,0.4333,1.1333,Routine monitoring,
143,2019,11,29.0,,3,0.9833,1.6667,0.6,1.0833,Routine monitoring,
144,2019,11,,,0,,,,,Routine monitoring,Fallow
88,2019,11,9.0,,2,0.0,2.025,0.75,0.0,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
88,2019,11,13.0,,3,0.0,1.0,0.7333,0.4667,Post in-feed treatment,
88,2019,11,21.0,,3,0.0,1.0833,0.7,0.0,Routine monitoring,
88,2019,11,27.0,,3,0.0,0.2667,0.1833,0.15,Routine monitoring,
99,2019,11,1.0,,3,0.0333,2.2,1.4833,0.0333,Routine monitoring,
99,2019,11,7.0,,3,0.0,2.95,1.8,0.05,Routine monitoring,
99,2019,11,12.0,,3,0.0333,2.7833,2.0,0.0,Routine monitoring,
99,2019,11,22.0,,3,0.05,1.4333,0.8167,0.0,Routine monitoring,
99,2019,11,28.0,,3,0.0,1.9333,1.3833,0.0,Routine monitoring,
100,2019,11,6.0,,2,0.0,5.475,2.425,0.0,Routine monitoring,"Bi-weekly counts; Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
100,2019,11,13.0,,3,0.0,1.7833,0.8833,0.1,Routine monitoring,
100,2019,11,20.0,,2,0.0,1.15,0.7,0.0,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
100,2019,11,27.0,,3,0.0,0.6167,0.5167,0.0,Post in-feed treatment,
107,2019,11,7.0,,3,0.0,1.25,0.8333,0.0167,Routine monitoring,
107,2019,11,12.0,,3,0.0,1.4167,0.9333,0.0,Routine monitoring,
107,2019,11,21.0,,2,0.0,1.15,0.8,0.0,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
107,2019,11,28.0,,3,0.0,1.3167,0.7833,0.0,Routine monitoring,
1,2019,11,23.0,,3,0.0667,0.73,0.3033,0.0167,Routine monitoring,
44,2019,11,23.0,,3,0.0,0.3633,0.1767,0.0,Routine monitoring,
135,2019,11,20.0,,3,0.0667,2.3,1.35,1.25,Routine monitoring,
59,2019,11,23.0,,2,0.025,1.825,0.75,0.3,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens)
165,2019,11,24.0,,3,0.1333,5.1667,3.65,0.7167,Threshold exceedance,Management action planned (In-feed treatment)
25,2019,12,5.0,,4,0.0975,0.6925,0.425,0.05,Routine monitoring,
25,2019,12,20.0,,3,0.09,0.4,0.28,0.0333,Routine monitoring,
45,2019,12,6.0,,3,0.0567,0.7633,0.3433,0.1867,Routine monitoring,
45,2019,12,19.0,,3,0.19,0.5133,0.28,0.0,Routine monitoring,
51,2019,12,,,0,,,,,Routine monitoring,Fallow
79,2019,12,5.0,,3,0.7333,0.3,0.0333,0.6167,Routine monitoring,
79,2019,12,12.0,,2,0.6,0.45,0.075,2.925,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
79,2019,12,19.0,,3,1.6833,0.5667,0.0833,0.2833,Routine monitoring,
79,2019,12,27.0,,2,1.525,0.525,0.175,0.525,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
91,2019,12,31.0,,3,0.4833,0.0333,0.0,0.0,Routine monitoring,
103,2019,12,6.0,,3,0.11,0.7567,0.5667,0.0,Routine monitoring,
105,2019,12,4.0,,2,9.4,2.0,0.875,0.925,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
105,2019,12,5.0,,3,2.9,1.7667,0.3333,2.9667,Routine monitoring,
105,2019,12,11.0,,8,11.2,2.9,0.8625,3.35,Routine monitoring,
105,2019,12,15.0,,7,4.9857,2.1857,0.6357,2.4429,Routine monitoring,Management action planned (Non-medicinal bath treatment)
105,2019,12,25.0,,3,4.5333,3.9833,0.9167,5.45,Threshold exceedance,Management action planned (Mechanical removal treatment)
105,2019,12,30.0,,3,6.65,3.0833,1.6,3.3167,Pre-treatment,Management action planned (Mechanical removal treatment)
113,2019,12,,,0,,,,,Routine monitoring,Fallow
124,2019,12,3.0,,3,0.5833,0.0,0.0,0.0167,Routine monitoring,
124,2019,12,10.0,,3,0.4833,0.0833,0.0,0.2333,Routine monitoring,
124,2019,12,17.0,,3,1.2333,0.0667,0.0167,0.3333,Routine monitoring,
124,2019,12,24.0,,3,0.6333,0.0167,0.0,0.4,Routine monitoring,
140,2019,12,5.0,,3,0.1,0.0833,0.0,1.2,Routine monitoring,
140,2019,12,12.0,,2,0.225,0.15,0.05,0.0,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
140,2019,12,19.0,,3,0.7333,0.1167,0.0833,0.3833,Routine monitoring,
140,2019,12,26.0,,2,0.3,0.2,0.05,0.025,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
146,2019,12,20.0,,3,0.01,0.0,0.0,0.1433,Routine monitoring,
156,2019,12,3.0,,2,0.0,0.55,0.475,0.35,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
156,2019,12,10.0,,3,0.0167,0.5667,0.3,0.0333,Routine monitoring,
156,2019,12,15.0,,2,0.05,0.375,0.375,0.15,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
156,2019,12,25.0,,3,0.0,0.4667,0.3333,0.0,Routine monitoring,
156,2019,12,31.0,,2,0.025,0.2,0.2,0.35,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
161,2019,12,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
164,2019,12,4.0,,2,1.15,1.175,0.725,0.225,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens)
168,2019,12,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
173,2019,12,4.0,,3,0.0,0.4,0.2,0.0833,Routine monitoring,
173,2019,12,11.0,,3,0.0333,0.6667,0.4333,0.0,Routine monitoring,
2,2019,12,3.0,,3,0.0,1.1167,0.7,0.0333,Post in-feed treatment,
2,2019,12,10.0,,3,0.0,1.5833,1.15,0.0,Routine monitoring,
2,2019,12,18.0,,3,0.0667,1.7,1.1167,0.0333,Routine monitoring,
2,2019,12,23.0,,3,0.0,0.65,0.6167,0.0,Routine monitoring,
42,2019,12,3.0,,3,0.0,4.3333,2.35,0.0,Post in-feed treatment,Bi-weekly counts
42,2019,12,11.0,,3,0.0,3.0167,1.6833,0.0,Routine monitoring,Bi-weekly counts
42,2019,12,21.0,,3,0.0167,3.3167,1.9167,0.0333,Routine monitoring,Bi-weekly counts
42,2019,12,27.0,,2,0.0,3.475,2.025,0.0,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
85,2019,12,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
142,2019,12,16.0,,3,0.5,0.0,0.0,0.0,Routine monitoring,
142,2019,12,27.0,,3,0.3,0.65,0.2833,0.0333,Routine monitoring,
12,2019,12,3.0,,3,0.2233,1.6233,1.0333,0.0333,Post mechanical removal or bath treatment,Management action planned (Mechanical removal treatment)
12,2019,12,20.0,,3,0.2,2.7767,1.0333,0.19,Routine monitoring,
19,2019,12,6.0,,3,0.0567,4.8133,2.4233,0.01,Pre-treatment,Management action planned (Mechanical removal treatment)
19,2019,12,19.0,,3,0.2133,1.1867,0.8467,0.0,Post mechanical removal or bath treatment,
50,2019,12,5.0,,3,0.8233,4.2667,3.7433,0.0,Routine monitoring,Bi-weekly counts
50,2019,12,19.0,,3,0.0,3.2333,2.0467,0.0,Routine monitoring,Bi-weekly counts
62,2019,12,8.0,,3,0.1233,0.1367,0.11,0.0,Routine monitoring,
62,2019,12,19.0,,3,0.4,0.02,0.02,0.0,Routine monitoring,
98,2019,12,6.0,,3,0.2433,0.02,0.0,0.0467,Routine monitoring,
98,2019,12,20.0,,3,0.09,0.0767,0.0,0.0367,Routine monitoring,
106,2019,12,7.0,,3,0.0433,1.9767,1.4533,0.0233,Routine monitoring,
106,2019,12,20.0,,3,0.0433,1.8533,1.3667,0.22,Routine monitoring,
110,2019,12,5.0,,3,0.2,0.8567,0.5467,0.1233,Routine monitoring,
110,2019,12,21.0,,3,0.2667,0.8,0.5233,0.1433,Routine monitoring,
134,2019,12,6.0,,3,0.1433,8.89,5.0567,0.0333,Pre-treatment,Management action planned (Mechanical removal treatment)
134,2019,12,20.0,,3,0.0533,2.61,1.91,0.0,Post mechanical removal or bath treatment,
139,2019,12,5.0,,3,0.1667,0.5667,0.4433,0.02,Routine monitoring,
139,2019,12,19.0,,3,0.41,1.1633,0.69,0.2233,Routine monitoring,
172,2019,12,7.0,,3,0.15,0.2667,0.1167,0.1167,Routine monitoring,
172,2019,12,21.0,,3,0.25,0.1833,0.05,0.0833,Routine monitoring,
3,2019,12,1.0,,2,0.0,2.425,1.7,0.0,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
3,2019,12,9.0,,3,0.0,3.3833,2.2333,0.0,Threshold exceedance,Bi-weekly counts
3,2019,12,16.0,,2,0.0,3.05,1.975,0.0,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
3,2019,12,22.0,,3,0.0,2.85,1.5667,0.0,Routine monitoring,
3,2019,12,29.0,,2,0.0,5.125,3.425,0.075,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
11,2019,12,7.0,,3,0.0,0.3167,0.2,0.15,Post in-feed treatment,
23,2019,12,5.0,,3,0.0,3.02,0.9567,2.9333,Threshold exceedance; Pre-treatment,Management action planned (In-feed treatment)
73,2019,12,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
92,2019,12,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
117,2019,12,2.0,,2,2.075,10.425,1.925,1.45,Routine monitoring,"Bi-weekly counts; Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
117,2019,12,10.0,,3,1.0667,6.5333,2.8167,1.05,Routine monitoring,Bi-weekly counts
117,2019,12,16.0,,2,0.725,6.375,2.525,0.375,Routine monitoring,"Bi-weekly counts; Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
117,2019,12,26.0,,3,0.95,6.15,2.8833,0.6333,Routine monitoring,Bi-weekly counts
121,2019,12,11.0,,3,0.6333,0.3833,0.1333,0.3667,Routine monitoring,
121,2019,12,17.0,,2,0.35,0.475,0.225,0.175,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
121,2019,12,21.0,,3,0.7833,0.6167,0.2,0.6,Routine monitoring,
121,2019,12,30.0,,2,3.9,0.65,0.1,0.575,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
131,2019,12,6.0,,3,0.0,0.0867,0.01,0.2,Routine monitoring,
131,2019,12,20.0,,3,0.3667,0.23,0.0233,0.3467,Routine monitoring,
141,2019,12,27.0,,3,1.2333,1.1333,0.6333,0.0167,Routine monitoring,
148,2019,12,4.0,,2,0.0,0.675,0.15,0.1,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
148,2019,12,10.0,,3,3.5333,0.3833,0.0667,1.3,Routine monitoring,
148,2019,12,18.0,,3,1.4667,0.8333,0.1,0.2333,Routine monitoring,
148,2019,12,26.0,,2,0.725,0.6,0.05,0.325,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
166,2019,12,5.0,,3,0.1,0.2,0.1,0.8233,Routine monitoring,
166,2019,12,19.0,,3,0.1667,1.02,0.6567,1.2667,Routine monitoring,
58,2019,12,22.0,,3,0.0,0.0,0.0,0.0,Routine monitoring,
76,2019,12,28.0,,3,0.0167,0.0,0.0,0.0,Routine monitoring,
152,2019,12,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
7,2019,12,9.0,,3,0.0,8.4867,6.36,0.0,Routine monitoring,Bi-weekly counts
7,2019,12,17.0,,3,1.2333,5.0167,3.2667,0.0,Post in-feed treatment,Bi-weekly counts
37,2019,12,11.0,,3,0.0,10.9167,7.1333,0.0,Routine monitoring,Bi-weekly counts
37,2019,12,17.0,,3,0.0,13.0833,7.4667,0.0,Routine monitoring,Bi-weekly counts
37,2019,12,31.0,,4,0.235,13.545,9.7075,0.0,Routine monitoring,Bi-weekly counts
72,2019,12,14.0,,3,0.4333,11.0833,7.4833,0.0,Routine monitoring,Bi-weekly counts
72,2019,12,28.0,,3,0.3167,14.2167,11.35,0.0,Routine monitoring,Bi-weekly counts
108,2019,12,10.0,,3,0.9333,4.7,4.4,0.0,Post in-feed treatment,Bi-weekly counts
108,2019,12,23.0,,3,0.7333,7.1333,5.3833,0.0,Routine monitoring,Bi-weekly counts
174,2019,12,9.0,,3,0.0167,7.05,4.9333,0.0,Routine monitoring,Bi-weekly counts
174,2019,12,27.0,,3,0.0167,4.7833,3.7833,0.0,Post in-feed treatment,Bi-weekly counts
53,2019,12,,,0,,,,,Routine monitoring,Fallow
67,2019,12,1.0,,2,0.0,0.075,0.0,0.075,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
67,2019,12,9.0,,3,0.0,0.0,0.0,0.0,Routine monitoring,
67,2019,12,15.0,,2,0.0,0.0,0.0,0.0,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
67,2019,12,23.0,,3,0.0,0.0,0.0,0.0,Routine monitoring,
67,2019,12,29.0,,2,0.0,0.0,0.0,0.0,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
102,2019,12,7.0,,3,1.0,0.7333,0.2333,0.1,Routine monitoring,
130,2019,12,4.0,,3,0.0167,0.2,0.0833,0.0167,Routine monitoring,
133,2019,12,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
143,2019,12,3.0,,3,1.2167,1.5667,0.8667,0.3167,Routine monitoring,
143,2019,12,12.0,,3,0.1,1.0667,0.65,0.0,Routine monitoring,
143,2019,12,19.0,,3,0.3,1.1333,0.65,0.0,Routine monitoring,
88,2019,12,7.0,,2,0.0,0.65,0.475,0.0,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
88,2019,12,11.0,,3,0.0,0.2667,0.1833,0.0833,Routine monitoring,
88,2019,12,17.0,,2,0.0,0.5,0.175,0.0,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
88,2019,12,23.0,,4,0.0,0.1,0.0625,0.2375,Routine monitoring,
99,2019,12,5.0,,3,0.0167,1.8333,1.05,0.0,Routine monitoring,
99,2019,12,12.0,,3,0.1667,2.4167,1.8833,0.0,Routine monitoring,
99,2019,12,19.0,,2,0.025,1.825,1.4,0.3,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
99,2019,12,26.0,,3,0.3333,1.5167,0.9,0.0,Routine monitoring,
100,2019,12,3.0,,2,0.0,0.85,0.425,0.0,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
100,2019,12,11.0,,3,0.0,0.85,0.5167,0.0,Routine monitoring,
100,2019,12,14.0,,2,0.0,0.325,0.175,0.0,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
100,2019,12,27.0,,3,0.0667,0.9833,0.6833,0.0,Routine monitoring,
107,2019,12,4.0,,3,0.0,0.7833,0.4167,0.0,Routine monitoring,
107,2019,12,12.0,,3,0.0167,1.25,0.9,0.0,Routine monitoring,
107,2019,12,19.0,,2,0.0,0.975,0.825,0.025,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
107,2019,12,26.0,,3,0.0167,0.8833,0.6167,0.0,Routine monitoring,
1,2019,12,12.0,,3,0.28,2.6333,1.4967,0.9167,Routine monitoring,
44,2019,12,12.0,,3,0.2033,2.1433,1.2167,0.7233,Routine monitoring,
135,2019,12,15.0,,3,0.83,3.34,1.4967,0.0,Threshold exceedance; Pre-treatment,Management action planned (In-feed treatment)
59,2019,12,16.0,,2,0.0,2.25,0.75,0.0,Routine monitoring,Management action planned (In-feed treatment); Sampling methodology does not meet requirements outlined in licence conditions (<4 pens)
165,2019,12,21.0,,3,1.48,7.8833,4.7967,2.1633,Pre-treatment,Management action planned (In-feed treatment)
25,2020,1,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
45,2020,1,16.0,,3,0.466666667,0.656666667,0.446666667,0.81,Routine monitoring,
79,2020,1,4.0,,3,1.116666667,0.5,0.2,0.183333333,Routine monitoring,
79,2020,1,9.0,,2,2.65,0.875,0.325,1.7,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
79,2020,1,18.0,,3,1.483333333,0.55,0.2,0.5,Routine monitoring,
